class,fea1,fea2,fea3,fea4,fea5,fea6,fea7,fea8,fea9,fea10,fea11,fea12,fea13,fea14,fea15,fea16,fea17,fea18,fea19,fea20,fea21,fea22,fea23,fea24,fea25,fea26,27
0,0.00013766,0.00048181,0.00034415,0.00027532,0.00034415,0.0,0.00041298,0.00048181,0.00013766,0.00020649,0.00027532,0.00020649,0.00041298,0.00041298,6.883e-05,0.00106782,0.0001482,0.45856742,0.03293058,0.00490417,5.8e-07,0.00106253,0.00018567,0.45844949,0.03317143,0.00490136,-8.4e-07
0,0.00014141,0.00021211,0.00035352,0.00028281,0.0,0.0,0.00042422,0.00028281,0.00014141,0.00014141,0.00028281,0.00014141,0.00042422,0.00049493,0.00077774,0.00097165,9.441e-05,0.46113828,0.03006477,0.0048667,6.5e-07,0.00096847,4.287e-05,0.46177408,0.03055064,0.00486249,-1.47e-06
0,0.00024018,0.00048035,0.00016012,0.00032024,0.00032024,0.00016012,0.00024018,0.0004003,0.00032024,0.00032024,0.00024018,0.00016012,0.00016012,0.00032024,0.00056041,0.00106038,5.8899999999999995e-05,0.45932497,0.03226818,0.00489991,9.000000000000001e-07,0.0010505,3.466e-05,0.45938461,0.0323779,0.00489599,-3.3e-07
0,8.935e-05,0.00022338,0.00049144,0.00031273,0.00031273,4.468e-05,0.00031273,0.00026806,0.00026806,0.00049144,0.00017869999999999998,0.00022338,0.00031273,0.00044676,0.00040208,0.0010473,0.00010982,0.45749005,0.03443772,0.00480267,-2.3e-07,0.00103915,0.00011123,0.45731662,0.03428754,0.00479997,1.21e-06
0,0.00026060000000000005,0.00026060000000000005,0.00019545,0.00026060000000000005,0.00052119,6.515e-05,0.00032575,0.00026060000000000005,0.00032575,0.00065149,0.00013030000000000002,0.00019545,0.00013030000000000002,0.00039089999999999996,0.00019545,0.00108212,9.973e-05,0.45700919,0.03473887,0.00482317,2.9e-07,0.00107932,5.419e-05,0.45685571,0.03487357,0.00482335,5e-08
0,0.00031264,0.00041685,0.00026053,0.00046896,0.00010421,5.211e-05,0.00031264,0.00046896,0.00015632,0.00041685,0.00010421,0.0,0.00036474,0.00031264,0.00026053,0.00105275,0.00018703,0.45817521,0.03318251,0.00489079,7.9e-07,0.00104958,0.0001525,0.45843634,0.03334585,0.00488877,4.1e-07
0,0.00021652,0.00043304,0.00010826,0.00021652,0.00037891,0.00027065,0.00043304,0.00032478,0.00032478,0.00027065,0.00037891,0.00027065,0.00037891,0.00027065,0.00021652,0.00111599,0.00014979,0.45716975,0.03345128,0.00496489,1.97e-06,0.00111026,0.00011167,0.45855561,0.03374466,0.00496744,1.52e-06
0,4.902e-05,0.00039214,0.00014705,0.00029411,0.00034312,4.902e-05,0.0005392,0.00014705,0.0005392,0.00014705,0.00034312,0.00019607,0.00024509,0.00058821,0.00044116,0.00102466,9.711e-05,0.46032147,0.03113242,0.00482289,9.3e-07,0.00102249,6.781e-05,0.46059208,0.03148218,0.00482772,5.8e-07
0,0.00025748,0.00020599,0.00036047,0.00051496,0.00020599,0.00010299,0.00041197,0.00025748,0.00025748,0.00015449,0.00015449,0.0,0.00051496,0.00041197,0.00051496,0.00102909,8.691e-05,0.46028044,0.03136555,0.00485427,2.5e-07,0.00102114,0.00013962,0.46036535,0.03137085,0.00485167,2e-07
0,0.0,0.00045379,0.00036303,0.00027227,0.0,9.076e-05,0.00036303,0.00036303,9.076e-05,0.00045379,0.00036303,9.076e-05,0.0006353,0.00036303,0.00027227,0.00107162,0.00018931,0.45625424,0.0350039,0.00492537,-1.5e-07,0.00107912,0.00018014,0.45644996,0.03528591,0.00493189,4e-08
0,0.00026984,0.00048572,0.00021587,0.00021587,5.397e-05,5.397e-05,0.00048572,0.00053969,0.00021587,0.00032381,0.00026984,0.00021587,0.00026984,0.00048572,0.00016191,0.0010542,9.856e-05,0.45829209,0.0331332,0.00491307,1.1e-07,0.00105588,0.00013178,0.45839941,0.03336304,0.0049173,6e-08
0,0.00024632,0.00055423,0.00018474,0.00030789999999999995,0.00030789999999999995,6.158e-05,0.00036948,0.00049265,0.00030789999999999995,0.00030789999999999995,0.00018474,0.00018474,0.00018474,0.00036948,0.00024632,0.00106522,0.00011028,0.45867289,0.0329538,0.0048935,4.4e-07,0.0010586999999999999,9.357e-05,0.45862296,0.03301941,0.00489072,-7e-08
0,0.00026587,0.0001994,0.00053173,0.00026587,0.00013293,0.0,0.00033233,0.00026587,0.0001994,0.00026587,0.00026587,0.00046527,0.00013293,0.00053173,0.0001994,0.00098739,9.314e-05,0.46001562,0.03124899,0.00478998,5.7e-07,0.00098816,9.939e-05,0.46049508,0.03190267,0.00479303,-2.2e-07
0,0.00019438,0.00024297,0.00058314,0.00058314,0.00019438,0.0,0.00029157,0.00014578,0.00024297,0.00014578,0.00034016,0.00029157,0.00043735,0.00048595,0.00019438,0.00100407,0.00015447,0.45977806,0.03123787,0.0047651,1.53e-06,0.0010023999999999999,0.00017949,0.46042123,0.03212408,0.00476331,4.6e-07
0,0.00017480000000000002,0.0002622,0.00052441,0.00052441,0.00017480000000000002,8.740000000000001e-05,0.00034961,0.00034961,0.00052441,0.00017480000000000002,0.00017480000000000002,8.740000000000001e-05,0.0002622,0.00069921,0.00017480000000000002,0.00102283,0.00022368,0.45942526,0.03166482,0.00474163,9.2e-07,0.00101935,0.00024379,0.45984214,0.03253273,0.00473737,5.9e-07
0,6.201e-05,0.00037208,0.0004961000000000001,6.201e-05,0.0,0.0,0.00037208,0.00068214,0.00018604,0.00037208,0.00018604,0.00024805,0.00012403,0.00068214,0.00062013,0.00101527,0.00016156,0.45783746,0.033637900000000005,0.00483422,3.6e-07,0.00101496,0.00012365,0.45821795,0.03373346,0.00483407,2.2e-07
0,0.00025095,0.00050189,0.00025095,0.00033459,0.00066919,0.0,0.00025095,0.00058554,0.0001673,0.00025095,8.365e-05,8.365e-05,0.00025095,0.00033459,0.0001673,0.00109533,0.00010087,0.45834492,0.0333725,0.00489605,-1.2e-07,0.00108791,0.00011076,0.45813883,0.03336311,0.00488954,-3.6e-07
0,0.00020898,0.00076624,0.0,0.00034829,0.00048761,0.00027863,0.00027863,0.00055727,0.00048761,6.966e-05,0.00027863,6.966e-05,0.00020898,0.00027863,0.00013932,0.00112098,8.387e-05,0.45814907,0.03285338,0.00496746,1.13e-06,0.00111801,9.93e-05,0.4591518,0.0328198,0.004966,2.06e-06
0,0.00039132,0.0004348,4.348e-05,0.00039132,0.00034784,0.00013044,0.00056524,0.00034784,0.0004348,0.00017392,0.00013044,0.00017392,0.00026088,0.00030436,0.00034784,0.00106787,0.00011249,0.46012733,0.03155372,0.00492004,1.52e-06,0.00106892,8.290000000000001e-05,0.45918365,0.03230693,0.00492103,1.25e-06
0,0.00038023,0.00027159,0.00016296,0.00032591,0.00021727,0.00016296,0.00043455,0.00027159,0.00048887,0.00027159,0.00021727,0.00021727,5.432e-05,0.00059751,0.00027159,0.00103501,8.421e-05,0.45960329,0.03159108,0.00482086,1.38e-06,0.0010325999999999998,9.412e-05,0.46032890000000004,0.03196502,0.00482567,7.8e-07
0,0.00025717,0.00042862,0.00030004,0.0003429,0.00012859,8.572e-05,0.00038576,0.00047149,0.00025717,0.00025717,0.00021431,0.00012859,0.00030004,0.00047149,0.00025717,0.00104767,0.00012499,0.45862755,0.03252903,0.00488298,8.5e-07,0.00104542,0.00010293,0.45934698,0.0327801,0.00488197,4e-07
0,0.00011581,0.00023163,0.00028954,0.00023163,0.00011581,0.0,0.00028954,0.00028954,0.00028954,0.00028954,0.00034744,5.791e-05,0.00017372,0.00069488,0.00063698,0.00097697,6.433e-05,0.46156144,0.03026112,0.00480293,5.3e-07,0.00096861,3.575e-05,0.46145062,0.03044923,0.00479603,-1.3e-07
0,0.00027666,0.00044265,0.00027666,0.00022132,0.00038732,0.0,0.00038732,0.00055331,0.00022132,0.00044265,5.533e-05,0.00016599,0.00011066,0.00044265,0.00033199,0.00106772,0.00011369,0.45753408,0.03414429,0.00486684,-3e-07,0.00106411,8.759999999999999e-05,0.45781909,0.03383716,0.00487276,4.9e-07
0,0.00022183,0.00033275,0.00027729,0.00033275,0.00033275,5.546e-05,0.00033275,0.00038821,0.00033275,0.00038821,5.546e-05,0.00011092,0.00016638,0.00038821,0.00049913,0.00103971,6.832e-05,0.45864885,0.03334016,0.00483789,1.5e-07,0.00103023,5.569e-05,0.45861704,0.03292373,0.00483521,-3e-08
0,0.00034457,0.00042114,0.00030629,0.00034457,0.000268,0.00015314,0.00019143,0.00057429,0.00015314,0.00034457,0.00019143,0.00011486,0.00019143,0.00038286,7.657e-05,0.00107337,0.00012296,0.45838171,0.03319058,0.00489625,4.3e-07,0.001068,0.00013388,0.45837966,0.03322619,0.00489304,1.36e-06
0,0.00034999,0.00029999,0.00039999,0.00039999,0.0001,0.0001,0.00034999,0.00039999,0.00019999,0.00049998,5e-05,0.00029999,0.00029999,0.00019999,0.00014999,0.00105455,0.00012066,0.45723301,0.03486442,0.00486836,4.2e-07,0.00104511,0.00011019,0.45710023,0.03413599,0.00486628,9.6e-07
0,0.00016896,0.00039424,0.00022528,0.0002816,0.00033792,0.0,0.00039424,0.00033792,0.00022528,0.00033792,0.0002816,0.00022528,0.0002816,0.00039424,0.00039424,0.00104709,0.00010645,0.45935982,0.03225502,0.00487434,3.8e-07,0.0010446,4.451e-05,0.45878053,0.03299367,0.00487532,-2e-08
0,0.00023404,0.00031205,0.00023404,0.00046808,0.00031205,0.0,0.00046808,0.00039006,0.00023404,0.00039006,7.801e-05,0.0,0.00046808,0.00031205,0.00046808,0.00106936,0.00012229,0.45787134,0.03399106,0.0048722,1e-08,0.00106073,0.00011362,0.45767573,0.03375558,0.00486507,2.6e-07
0,0.00017095,0.00034189999999999996,0.00056983,0.00034189999999999996,0.0,0.00017095,0.00011397,0.00045587,0.00017095,0.00034189999999999996,0.00017095,0.00022793,0.00028492,0.00034189999999999996,0.00022793,0.00102331,8.741e-05,0.45779282,0.03356243,0.00485198,9.9e-07,0.00101491,0.00011224,0.45873246,0.03335183,0.00485372,2.3e-07
0,0.00021360000000000001,0.00028480000000000004,0.00035601,0.00014240000000000002,0.00021360000000000001,7.120000000000001e-05,0.00035601,0.00056961,0.00028480000000000004,0.00014240000000000002,0.00028480000000000004,0.00021360000000000001,7.120000000000001e-05,0.00071201,0.00056961,0.00102112,0.00014564,0.46002302,0.03133566,0.004848,8e-07,0.0010148,0.00010182,0.46065467,0.03138361,0.00484359,-7.9e-07
0,0.00020956,0.0005763,0.00026196,0.00052391,0.00020956,5.239e-05,0.00020956,0.00031435,0.00026196,0.00031435,0.00041913,0.00015717,0.00031435,0.00041913,0.00015717,0.00105744,0.00015389,0.4588008,0.03257487,0.00485242,3.3e-07,0.00105384,0.0001664,0.45923578,0.03264186,0.00484977,2.18e-06
0,0.00026565,0.00026565,0.00013282,0.00039847,0.00013282,0.00026565,0.00039847,0.00019924,0.0005313,0.00033206,0.00019924,0.00013282,0.00026565,0.00033206,0.0005313,0.00104418,7.573e-05,0.45978026,0.03174533,0.00487689,1.82e-06,0.00104454,-6.7e-06,0.45895313,0.03295771,0.00487722,1.02e-06
0,0.00019789,0.00019789,0.00032981,0.00032981,0.00013192,0.00013192,0.00026385,0.00019789,0.00032981,0.00032981,0.00046174,0.00026385,0.00019789,0.00059366,0.00039577,0.0010167,6.411e-05,0.46002879,0.03138307,0.00480998,1.75e-06,0.0010146,9.717e-05,0.46028209,0.03186632,0.00481615,1.93e-06
0,0.00023142,0.0002777,0.0,0.00018514,0.00083311,0.00037027,0.00032399,0.0002777,0.00037027,0.0008794,9.257e-05,4.628e-05,0.0002777,9.257e-05,4.628e-05,0.0012175999999999999,6.359e-05,0.45192269,0.03876445,0.00494513,1.37e-06,0.00121057,5.985e-05,0.45378518,0.03850332,0.00494393,2.2e-07
0,0.0001129,0.00067738,0.00028224,0.00033869,0.0001129,0.00016935,0.00016935,0.00050804,0.00039514,0.00067738,0.0001129,0.00022579,0.00016935,0.00016935,0.00022579,0.00109066,8.196e-05,0.45533732,0.03660588,0.00487556,4.2e-07,0.0010899,0.00011639,0.45438725,0.03696547,0.0048768,5e-08
0,0.00028174,0.00032869999999999997,0.00018783,0.00051652,0.00070435,0.00032869999999999997,0.00014087,0.00018783,0.00051652,0.00032869999999999997,0.00018783,4.696e-05,0.00018783,0.00028174,0.00018783,0.0011175,7.59e-05,0.45777782,0.03326884,0.00485042,1.38e-06,0.00111772,9.184e-05,0.45847189,0.0337672,0.00485578,1.95e-06
0,0.00020131,0.00035228,0.00050326,0.00035228,0.00020131,0.0,0.00035228,0.00040261,0.00030196,0.00020131,0.00010065,0.00025163,0.00020131,0.00050326,0.00030196,0.00100723,9.999e-05,0.45938874,0.03198965,0.00480441,-1.7e-07,0.00100546,9.067e-05,0.46003762,0.03219399,0.00480281,-8e-08
0,0.00034506,0.00048309,6.901e-05,0.00027605,0.00027605,0.00013802,0.00027605,0.00034506,6.901e-05,0.00020704,0.00062111,0.00027605,0.00027605,0.00041407,0.00020704,0.00107268,7.095e-05,0.45998928,0.03113895,0.00495329,1.8000000000000001e-06,0.00107341,0.00010708,0.46024664,0.03169579,0.00495557,1.72e-06
0,0.00031673,0.00019004,0.00025339,0.00050677,0.0,0.0,0.00050677,0.00019004,0.00031673,0.00025339,0.00038008,0.0,0.00038008,0.00076016,0.00031673,0.0010053,0.00019294,0.46089604,0.03041473,0.00479695,1.07e-06,0.00100665,0.00018172,0.46101771,0.03106547,0.00479615,9.8e-07
0,0.00015244,0.00035569,0.00035569,0.00020325,0.00025407,0.00010163,0.00040651,0.00035569,0.00030488,0.00010163,0.00030488,0.00030488,0.00025407,0.00050814,0.00030488,0.00103155,0.00011976,0.45972105,0.03152854,0.00486726,4.7e-07,0.00102861,0.00010521,0.46038712,0.03172022,0.00486608,1e-07
0,0.00013474,0.00020209999999999998,6.737e-05,0.00020209999999999998,0.00020209999999999998,0.00033684,0.00040421,0.00013474,0.00040421,0.00101052,0.00047158,6.737e-05,0.00040421,0.00047158,6.737e-05,0.00116964,0.00012478,0.45417178,0.03821409,0.004888,1.26e-06,0.00116912,0.00013118,0.45269625,0.03796017,0.00489001,2.68e-06
0,0.00027972,0.00041958,0.00020979,0.00055944,0.00034965,0.00027972,0.00020979,0.00027972,0.00041958,0.00034965,0.00034965,6.993e-05,0.00034965,0.00034965,6.993e-05,0.00111297,0.00016239,0.45759079,0.03372868,0.00487271,1.47e-06,0.00110613,0.00017099,0.45790410000000004,0.03386093,0.00486995,3.5000000000000004e-06
0,0.00030204,0.00036245,0.00018123,0.00060409,0.00042286,6.041e-05,0.00030204,0.00018123,0.00036245,0.00048327,0.00024163,0.0,0.00030204,0.00042286,0.00012082,0.00107663,0.00013608,0.45868990000000004,0.03320819,0.00481786,9.1e-07,0.00106758,0.00013364,0.45854158,0.03292114,0.00481417,1.26e-06
0,0.00039223,0.00022413,0.0001681,0.00039223,0.0001681,0.00039223,0.0003362,0.0001681,0.00050429,0.00067239,0.00022413,0.00028016,0.0001681,0.00028016,0.0,0.00110589,9.904e-05,0.45614892,0.03500199,0.00485953,3.63e-06,0.00110903,9.93e-05,0.45550439,0.0366103,0.00486104,2.28e-06
0,0.00041651,0.00020826,0.00020826,0.00062477,0.00041651,0.00015619,0.00041651,0.00010413,0.00052064,0.00041651,0.0,0.00010413,0.00026032,0.00026032,0.00015619,0.00106675,0.00010564,0.45894650000000003,0.03283182,0.00480862,1.97e-06,0.00106494,8.764e-05,0.45802332,0.03367053,0.00480915,1.5e-06
0,0.00017719,0.00044297,0.00013289,0.00031008,0.00057587,0.00031008,0.00022149,0.00035438,0.00039868,0.00044297,0.00039868,4.429999999999999e-05,0.00031008,0.00039868,4.429999999999999e-05,0.00115662,0.00016088,0.45649663,0.03460768,0.00490842,2.17e-06,0.00115761,0.00014656,0.45669940000000003,0.03514575,0.00490866,2.7000000000000004e-06
0,0.00027026,0.00033782,0.00033782,0.00033782,0.0,0.0,0.00027026,0.00040539,0.00013513,0.00054051,0.00033782,0.00020269,0.00020269,0.00054051,0.00047295,0.00102822,0.00012109999999999999,0.45768227,0.03371319999999999,0.00481716,5.3e-07,0.0010295,0.00012447,0.45808726,0.03398175,0.00481976,4.1e-07
0,0.00019584,0.00019584,0.00045695,0.00019584,0.00026112,0.00013056,0.00032639,0.00039167,0.00019584,0.00058751,0.00019584,0.00019584,0.00026112,0.00052223,0.00032639,0.00108159,0.00012470000000000002,0.45621666,0.03539919,0.00483709,2.5e-07,0.00107857,0.00014864,0.45632681,0.03538063,0.00483584,5.1e-07
0,0.00036079,0.00028864,7.216e-05,0.00043295,0.00021648,0.00021648,0.00036079,0.00028864,0.00014432,0.00028864,0.00050511,0.0,0.00050511,0.00043295,0.00021648,0.00109696,0.00013265,0.45866195,0.03238285,0.00494445,1.85e-06,0.0010925999999999998,0.00016468,0.45942796,0.03245932,0.00494168,2.73e-06
0,0.00022469,0.00033704,0.00033704,0.00033704,0.00016852,5.617e-05,0.00039321,0.00028087,0.00033704,0.00022469,0.00033704,0.00028087,0.00022469,0.00056173,0.00039321,0.00102195,0.0001143,0.46041474,0.03145929,0.00482603,5.3e-07,0.00102044,0.00013646,0.45924336,0.03232973,0.00482639,5.9e-07
0,5.138e-05,0.0003083,0.00051383,0.00035968,0.0,0.00020553,0.0003083,0.00041106,0.00056521,0.00025692,0.00015415,0.00015415,0.00025692,0.00056521,0.00025692,0.00102377,0.00011682,0.45853614,0.03278786,0.00479438,1.6e-06,0.00102374,0.00012127,0.45833473,0.03389075,0.00479518,6.6e-07
0,0.00012897,0.00038692,0.0,0.0,0.00038692,0.00012897,0.00070936,0.0005159,0.00012897,0.00058039,0.00032244,0.0,0.00058039,0.00045141,6.449e-05,0.00117066,0.00014040000000000002,0.45501634,0.03634245,0.00501825,6.5e-07,0.0011642000000000002,0.00018718,0.45512901,0.03617074,0.00501652,5e-07
0,0.00012629999999999998,0.00042101,0.00025261,0.00025261,0.00037891,0.00016841,0.00029471,0.00029471,0.00025261,4.210000000000001e-05,0.00029471,0.00021051,0.00037891,0.00025261,0.00063152,0.0010397,0.00012983,0.460438,0.03080617,0.00493099,1.65e-06,0.00103478,5.959e-05,0.46061062,0.03134844,0.00492706,-8e-08
0,0.00017067,0.000256,0.00034134,0.00042667,0.00034134,0.00017067,8.533e-05,0.00017067,0.000256,0.00042667,0.00034134,8.533e-05,0.00034134,0.00034134,0.000512,0.00105444,0.00011138,0.45862955,0.03264564,0.00483102,2e-08,0.00105342,8.835e-05,0.45923465,0.03290976,0.00483346,2.8e-07
0,0.0,0.00057148,0.00019049,0.00052386,0.0,0.00033337,0.00014287,0.00019049,0.00047624,0.00061911,0.00038099,4.762e-05,0.00052386,0.00014287,0.00014287,0.00110402,0.00013603,0.45620346,0.03554331,0.00489963,1.23e-06,0.00110422,0.00010576,0.45530661,0.03607306,0.00490177,1.39e-06
0,0.00013236,0.00046327,0.00013236,0.00013236,0.00013236,6.618e-05,0.00059563,0.00033091,0.00039709,0.00039709,0.00013236,0.00033091,0.00026472,0.00026472,0.00039709,0.00103752,5.04e-06,0.45813801,0.03345678,0.0049141,2.4e-07,0.0010302,-2.18e-05,0.45815795,0.03373936,0.00491054,-6.1e-07
0,5.744e-05,0.00040208,0.00011488,0.00034464,0.0005744,0.00017232,0.00045952,0.00017232,0.0005744,0.00034464,0.00011488,5.744e-05,0.00040208,0.0002872,0.0002872,0.0010959000000000001,0.00010848,0.45799371,0.03394934,0.00487771,3.2e-07,0.00109398,7.511e-05,0.45716118,0.03417009,0.00487889,1.1e-07
0,0.00038303,0.00071134,0.00010944,0.00043775,0.00010944,0.00010944,0.00027359,0.00043775,0.00032831,0.00027359,0.00027359,0.00032831,0.00010944,0.00027359,0.0,0.00104864,0.0001237,0.45914979999999994,0.03181923,0.00490877,1.45e-06,0.00104912,9.061e-05,0.45931337,0.03293393,0.00490914,1.18e-06
0,0.0,0.00043680000000000005,0.0006864,0.0001248,6.24e-05,0.0001248,6.24e-05,0.000624,6.24e-05,0.0001872,0.0002496,0.0003744,0.0002496,0.0003744,0.0007488,0.00101646,0.00017680000000000001,0.45819583,0.03304352,0.00488227,9.5e-07,0.00101598,0.00010883,0.45855039999999997,0.03350727,0.0048846,-4.8e-07
0,0.00015728,0.00047184,0.00015728,0.0003932,0.00015728,0.00031456,0.00023592,0.0003932,0.00070777,0.00070777,0.00015728,7.864e-05,7.864e-05,0.0003932,7.864e-05,0.00110611,0.00011787,0.45581184,0.03559985,0.00482734,1.37e-06,0.00111157,0.00011721,0.4547883,0.03712613,0.00482914,2.12e-06
0,0.00037673,0.00047091,0.00037673,0.000518,4.709e-05,0.00018836,0.00014127,0.000518,0.00023546,0.00014127,9.418e-05,0.00018836,0.00023546,0.00018836,0.00023546,0.00102613,0.00014562,0.46003587,0.03146572,0.00489895,2.45e-06,0.00101725,5.522e-05,0.45991944,0.031876,0.00489449,8.5e-07
0,0.00039533,0.00039533,0.00026355,0.00039533,0.00026355,0.00013178,0.00039533,0.00039533,6.589e-05,6.589e-05,0.00032944,0.00026355,0.00046122,0.00026355,0.00032944,0.00106771,0.00011809,0.45956475,0.03137373,0.00495813,1.57e-06,0.00106415,0.00016549,0.46030636,0.03174578,0.00495555,6.4e-07
0,0.00014275,0.00035689,0.00057102,0.00035689,7.138e-05,0.0,0.00021413,0.00057102,0.00021413,0.00028551,0.00028551,0.00021413,0.00021413,0.00064239,0.00014275,0.00102065,0.00019469,0.45819184,0.03276663,0.00479044,1.25e-06,0.00101754,0.00018523,0.45903190000000005,0.03344248,0.00478786,1.34e-06
0,0.00020289,0.00027052,0.00040578,0.00033815,0.00013526,0.00013526,0.00040578,0.00040578,0.00033815,0.00027052,0.00020289,0.00013526,0.00033815,0.00054105,0.00013526,0.00105139,0.0001484,0.45786342,0.03322686,0.00484218,1.59e-06,0.00105527,0.00016159,0.45847380000000004,0.03372939,0.00484548,1.75e-06
0,0.00031359,0.00015679,0.00031359,0.00047038,0.00015679,0.00010453,0.00020906,0.00015679,0.00026132,0.00010453,0.00041811,0.00020906,0.00015679,0.00057491,0.00041811,0.00097973,0.00013875,0.46212887,0.02867733,0.00479923,3.2e-06,0.00097967,0.0001258,0.46263412,0.03007953,0.00480018,2.07e-06
0,0.0001652,0.00033039,0.0001652,0.00024779,0.0001652,0.0001652,0.00033039,0.0001652,0.00041299,0.00041299,0.00041299,0.00033039,0.0001652,0.00041299,0.00057819,0.00103659,7.182e-05,0.45853051,0.03254842,0.00485028,9.3e-07,0.00103408,6.133e-05,0.4597238,0.032670199999999996,0.00484689,-3.5e-07
0,0.00040993,0.00040993,0.00020496,0.00040993,0.00020496,0.00020496,0.00051241,0.00030745,0.00061489,0.00010248,0.00020496,0.00030745,0.00010248,0.00051241,0.00010248,0.00104514,0.00014716,0.46056259,0.03084497,0.00484284,2.08e-06,0.00105313,0.00016162,0.45904697,0.03283448,0.00484514,2.18e-06
0,0.00016654,0.00016654,0.00033308,0.00041635,0.00058289,0.0,0.00033308,0.00016654,0.00024981,0.00033308,0.00024981,8.327e-05,0.00033308,0.00049962,0.00033308,0.00105237,0.00010805,0.45986198,0.03215005,0.00480492,-2.1e-07,0.00103942,0.00010793,0.45978501,0.03170933,0.00480001,1.25e-06
0,0.00013615,0.00027231,0.00047654,0.00013615,0.00013615,6.808e-05,0.00034038,0.00034038,0.00027231,0.00054462,0.00013615,0.00040846,0.00013615,0.00047654,0.00027231,0.0010288,5.287e-05,0.45719365,0.03414053,0.00481598,4.9e-07,0.00102271,9.529e-05,0.45761723,0.03465777,0.00481316,3.7e-07
0,0.00013189,0.00032973,0.00039568,0.00026378,0.00013189,0.0,0.00032973,0.00026378,0.00026378,0.00026378,0.00026378,0.00026378,0.00026378,0.00046162,0.00065946,0.00099336,0.00010537,0.45997122,0.0315485,0.00483123,2.5e-07,0.00098996,4.487e-05,0.46049679,0.03156406,0.00483829,-1.3e-07
0,0.00011883,0.00053473,0.00047532,0.00035649,5.941e-05,0.0,0.00023766,0.00041589999999999997,0.00029707,0.00029707,0.00023766,0.00041589999999999997,0.00017824,0.00035649,0.00041589999999999997,0.00100119,0.00011811,0.45874041,0.03236929,0.00481086,-4.2e-07,0.00099965,0.00012096,0.45954391,0.03291111,0.00480902,9.7e-07
0,0.00028043,0.00028043,0.00028043,0.00028043,0.00023369,0.00028043,0.00028043,0.00028043,0.00032717,0.00042065,0.00028043,0.00023369,0.00023369,0.00037391,0.00037391,0.00108118,0.00010567,0.45757439,0.03369677,0.00488381,2.25e-06,0.00107484,7.341e-05,0.45788874,0.03411128,0.00487918,1.36e-06
0,0.00033154,0.00053047,0.0,0.00059678,0.00013262,0.0,0.00059678,0.00013262,0.00046416,0.00019893,0.00033154,0.00013262,0.00039785,0.00039785,0.00013262,0.0010351,0.00012835,0.46107354,0.03086181,0.00486704,2.5e-07,0.00103637,0.00014123,0.45974486,0.03160044,0.00486802,1.37e-06
0,0.00023689,0.00055274,0.00023689,0.00039482,0.00015793,0.0,0.00023689,0.00047378,0.00015793,0.00015793,0.00031585,0.00023689,0.00023689,0.00031585,0.00031585,0.00101333,0.00014868,0.46067961,0.0304952,0.00489337,-3e-08,0.00101361,4.029e-05,0.46037579,0.03178886,0.00489327,-8.5e-07
0,7.269e-05,0.00021808,0.00065424,0.00029077,0.00021808,0.0,7.269e-05,0.00050885,7.269e-05,0.00036347,0.00021808,7.269e-05,0.00021808,0.00065424,0.00021808,0.00101558,0.00014123,0.45904538,0.03290781,0.00479103,2.7e-07,0.0010132,0.00015819,0.45838737,0.03316987,0.00479018,2.2e-07
0,0.00017703,0.00048683,0.00035406,0.00022129,4.426e-05,4.426e-05,0.00022129,0.00053109,0.00013277,0.00066386,0.00022129,0.00022129,0.00017703,0.00039831,0.00022129,0.00105607,6.842e-05,0.45692324,0.03505122,0.00487428,-2.2e-07,0.00105088,9.964e-05,0.45680915,0.03458807,0.00487642,9e-08
0,0.0,0.000348,0.00039771,4.971e-05,0.00019886,0.0,0.00054685,0.00049714,0.00024857,0.00014914,0.00014914,0.00019886,0.000348,0.00054685,0.00044742,0.00102176,9.88e-05,0.45917242,0.03250299,0.00488916,2e-08,0.00101406,6.564e-05,0.45927481,0.03245306,0.00488406,-1.6e-07
0,0.00034852,0.00055763,6.97e-05,0.00041823,0.00020911,0.00013941,0.00020911,0.00055763,0.00020911,0.00034852,0.00027882,0.0,0.00020911,0.00034852,0.00048793,0.00107916,0.00018899999999999999,0.45888141,0.03252525,0.00493197,2.38e-06,0.0010719000000000002,0.00014111,0.45897177,0.03260812,0.00492585,1.9e-06
0,0.00022685,0.00030247,0.00022685,0.00037808,0.00022685,0.0,0.00060494,0.00030247,0.00037808,0.00022685,0.00015123,0.00015123,0.00037808,0.00045369999999999997,0.00045369999999999997,0.00103076,6.819e-05,0.46007906,0.0316923,0.00485658,4e-07,0.0010222000000000002,0.00010554,0.46002772,0.03165445,0.00484978,3.8e-07
0,0.00011841,0.00047365,0.00053286,0.00029603,0.00011841,0.0,0.00023683,0.00059207,0.00017762,0.00011841,0.00011841,0.00017762,0.00023683,0.00047365,0.00047365,0.00100062,6.04e-05,0.45975479,0.03174213,0.00485481,-4.3e-07,0.00100276,0.00010822,0.46003154,0.0319693,0.00485809,-3.5e-07
0,9.27e-05,0.00018541,0.00027811,0.00041717,0.00032446,0.00023176,0.00027811,0.00018541,0.00050987,0.00037081,0.00032446,0.0,0.00027811,0.00060257,0.00032446,0.00106011,9.543e-05,0.45863057,0.03261818,0.00479753,1.95e-06,0.00105963,9.641e-05,0.45865634,0.03359627,0.00479737,1.36e-06
